OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity
20282,22,BAKERY,Quiche,3-4 days,,REFRIGERATED,72
20282,23,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED,63
20282,24,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED,63
20282,25,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,81
20282,26,DIARY,Kefir (fermented milk),1-2 days,opened,REFRIGERATED,75
20282,27,PROCESSED_MEAT,Bacon,1 month,,FROZEN,87
20282,28,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN,75
20282,29,FRUIT,Avocados,,Do not freeze,FROZEN,72
20282,30,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,69
20282,31,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED,63
20282,32,BAKERY,Cheesecake,2-3 months,,FROZEN,69
20282,33,PROCESSED_POULTRY,Ground turkey or chicken,1-2 days,,REFRIGERATED,84
20282,34,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED,78
20282,35,PROCESSED_MEAT,Bacon,1 month,,FROZEN,63
20282,36,SHELF_ITEM,"Rice, brown",6 months,opened,REFRIGERATED,69
20282,37,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED,72
20282,38,DIARY,Buttermilk,3 months,,FROZEN,84
20282,39,DIARY,"Parmesan, shredded",3-4 months,,FROZEN,60
20283,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,75
20283,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,78
20283,3,DIARY,Margarine,12 months,,FROZEN,81
20283,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,87
20283,5,SOY,Tofu,1 week,,REFRIGERATED,75
20283,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,66
20283,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,81
20283,8,FRUIT,Apples,1-2 days,,SHELF,60
20283,9,FRUIT,Bananas,Until ripe,,SHELF,60
20283,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,78
20283,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,69
20283,12,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED,81
20283,13,FROZEN_ITEM,Bagels,2 months,,FROZEN,69
20283,14,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN,75
20283,15,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN,78
20283,16,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED,69
20283,17,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED,87
20283,18,BAKERY,Quiche,2 months,,FROZEN,75
20283,19,VEGETABLES,Eggplant,6-8 months,,FROZEN,81
20283,20,VEGETABLES,Leeks,10-12 months,,FROZEN,81
20283,21,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED,84
20283,22,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,87
20283,23,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED,75
20283,24,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,63
20283,25,VEGETABLES,Ginger Root,1 month,,FROZEN,63
20283,26,SHELF_ITEM,"Gravy, jars and cans",1-2 days,opened,REFRIGERATED,69
20283,27,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED,75
20283,28,FROZEN_ITEM,Soy meat substitutes,12-18 months,,FROZEN,84
20283,29,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED,69
20283,30,FRESH_MEAT,Cooked meats (after home cooking),2-3 months,,FROZEN,87
20284,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,145
20284,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,115
20284,3,DIARY,Margarine,12 months,,FROZEN,135
20284,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,100
20284,5,SOY,Tofu,1 week,,REFRIGERATED,130
20284,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,120
20284,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,110
20284,8,FRUIT,Apples,1-2 days,,SHELF,130
20284,9,FRUIT,Bananas,Until ripe,,SHELF,110
20284,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,145
20284,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,130
20284,12,COOKIES,"Cookies, packaged",8-12 months,opened,FROZEN,105
20284,13,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED,135
20284,14,DIARY,Pudding,,Do not freeze,FROZEN,110
20284,15,DIARY,"Cheese, soft (such as Brie, Bel Paese)",1 week,,REFRIGERATED,125
20284,16,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN,130
20284,17,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED,100
20284,18,BAKERY,Quiche,3-4 days,,REFRIGERATED,130
20284,19,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN,125
20284,20,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",3-4 months,,FROZEN,125
20284,21,DIARY,"Milk, plain or flavored",3 months,,FROZEN,120
20284,22,FROZEN_ITEM,Tempeh,1-2 weeks,,THAWED,105
20284,23,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED,105
20284,24,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,2 weeks,,REFRIGERATED,125
20284,25,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",1 week,,REFRIGERATED,135
20284,26,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN,140
20284,27,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",1-2 days,,REFRIGERATED,130
20284,28,DIARY,"Eggs, hard cooked",1 week,,REFRIGERATED,140
20284,29,DIARY,Kefir (fermented milk),,Do not freeze,FROZEN,110
20284,30,BAKERY,"Rolls, yeast, baked",2 months,,FROZEN,130
20284,31,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,125
20284,32,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED,110
20284,33,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,130
20284,34,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED,110
20284,35,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,130
20285,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,130
20285,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,105
20285,3,DIARY,Margarine,12 months,,FROZEN,140
20285,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,135
20285,5,SOY,Tofu,1 week,,REFRIGERATED,135
20285,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,115
20285,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,135
20285,8,FRUIT,Apples,1-2 days,,SHELF,100
20285,9,FRUIT,Bananas,Until ripe,,SHELF,110
20285,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,135
20285,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,140
20285,12,BAKERY,"Cakes, pound cake",6 months,,FROZEN,115
20285,13,SHELF_ITEM,"Yeast, dry, packets and jars",Use by date,opened,REFRIGERATED,110
20285,14,FROZEN_ITEM,Ice cream,2-4 months,,FROZEN,120
20285,15,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED,145
20285,16,DIARY,Cream cheese,,Do not freeze,FROZEN,110
20285,17,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN,135
20285,18,VEGETABLES,Ginger Root,1 month,,FROZEN,135
20285,19,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED,140
20285,20,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED,125
20285,21,FRESH_POULTRY,"Chicken or turkey, parts",9 months,,FROZEN,140
20285,22,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED,120
20285,23,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,135
20285,24,DIARY,Pudding,,Do not freeze,FROZEN,140
20285,25,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN,145
20285,26,VEGETABLES,Greens,1-2 days,,REFRIGERATED,115
20285,27,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,140
20285,28,PROCESSED_MEAT,"Ham, fully cooked, whole",1 week,,REFRIGERATED,100
20285,29,SMOKEDFISH,Herring,2 months,,FROZEN,120
20285,30,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,105
20285,31,BAKERY,"Pies, mincemeat",8 months,,FROZEN,125
20285,32,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED,120
20285,33,VEGETABLES,Okra,2-3 days,,REFRIGERATED,125
20285,34,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED,115
20286,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,140
20286,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,110
20286,3,DIARY,Margarine,12 months,,FROZEN,110
20286,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,140
20286,5,SOY,Tofu,1 week,,REFRIGERATED,140
20286,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,140
20286,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,130
20286,8,FRUIT,Apples,1-2 days,,SHELF,110
20286,9,FRUIT,Bananas,Until ripe,,SHELF,120
20286,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,110
20286,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,110
20286,12,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN,125
20286,13,CONDIMENTS,"Barbecue sauce, bottled",4 months,opened,REFRIGERATED,110
20286,14,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,130
20286,15,DIARY,Cream cheese,,Do not freeze,FROZEN,100
20286,16,FROZEN_ITEM,Lobster tails,2 days,,THAWED,115
20286,17,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED,125
20286,18,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED,125
20286,19,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED,120
20286,20,DIARY,Kefir (fermented milk),1-2 days,opened,REFRIGERATED,125
20286,21,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED,130
20286,22,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN,100
20286,23,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,130
20286,24,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN,125
20286,25,FROZEN_ITEM,"Burritos, sandwiches",2 months,,FROZEN,110
20286,26,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED,110
20286,27,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED,110
20286,28,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED,130
20286,29,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,110
20286,30,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN,100
20286,31,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN,130
20286,32,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN,110
20286,33,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,140
20286,34,SOY,"Soy or rice beverage, refrigerated",,Do not freeze,FROZEN,110
20286,35,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2-3 days,opened,REFRIGERATED,115
20287,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,105
20287,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,135
20287,3,DIARY,Margarine,12 months,,FROZEN,140
20287,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,120
20287,5,SOY,Tofu,1 week,,REFRIGERATED,130
20287,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,140
20287,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,140
20287,8,FRUIT,Apples,1-2 days,,SHELF,100
20287,9,FRUIT,Bananas,Until ripe,,SHELF,100
20287,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,125
20287,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,100
20287,12,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,120
20287,13,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED,135
20287,14,BAKERY,"Pies, mincemeat",8 months,,FROZEN,140
20287,15,VEGETABLES,"Broccoli, raab, rapini",3-5 days,,REFRIGERATED,130
20287,16,PESTO,Pesto or Sala,1-2 months,,FROZEN,100
20287,17,DIARY,"Aerosol can, real whipped cream",3-4 weeks,,REFRIGERATED,125
20287,18,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED,110
20287,19,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN,110
20287,20,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED,115
20287,21,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN,115
20287,22,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED,110
20287,23,VEGETABLES,Mushrooms,10-12 months,,FROZEN,135
20287,24,PROCESSED_POULTRY,"Lunch meats, sealed in package",2 weeks,,REFRIGERATED,140
20287,25,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",6-12 months,opened,REFRIGERATED,115
20287,26,BAKERY,"Pies, fruit",8 months,,FROZEN,110
20287,27,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",6 months,,FROZEN,145
20287,28,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED,105
20287,29,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,100
20287,30,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN,120
20288,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,145
20288,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,125
20288,3,DIARY,Margarine,12 months,,FROZEN,145
20288,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,120
20288,5,SOY,Tofu,1 week,,REFRIGERATED,135
20288,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,130
20288,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,135
20288,8,FRUIT,Apples,1-2 days,,SHELF,115
20288,9,FRUIT,Bananas,Until ripe,,SHELF,135
20288,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,145
20288,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,125
20288,12,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED,135
20288,13,FROZEN_ITEM,Ice cream,2-4 months,,FROZEN,140
20288,14,VEGETABLES,"Squash, summer",10-12 months,,FROZEN,110
20288,15,FROZEN_ITEM,Soy meat substitutes,3-4 days,,THAWED,145
20288,16,PESTO,Pesto or Sala,1-2 months,,FROZEN,140
20288,17,FRUIT,Apricots,,Do not freeze,FROZEN,105
20288,18,BAKERY,"Cakes, angel food",2 months,,FROZEN,115
20288,19,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN,135
20288,20,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",3-4 weeks,opened,REFRIGERATED,140
20288,21,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,145
20288,22,FRUIT,"Papaya, mango",1 week,,REFRIGERATED,130
20288,23,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED,140
20288,24,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED,140
20288,25,FRESH_POULTRY,"Duckling or goose, whole",1-2 days,,REFRIGERATED,110
20288,26,PROCESSED_POULTRY,Rotisserie chicken,3-4 days,,REFRIGERATED,140
20288,27,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED,120
20288,28,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED,145
20288,29,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN,145
20288,30,BAKERY,"Cakes, chocolate",4 months,,FROZEN,110
20288,31,DIARY,Margarine,6 months,,REFRIGERATED,145
20288,32,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED,145
20288,33,FRESH_POULTRY,"Chicken or turkey, whole",1-2 days,,REFRIGERATED,135
20288,34,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED,140
20288,35,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED,125
20289,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,110
20289,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,105
20289,3,DIARY,Margarine,12 months,,FROZEN,105
20289,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,105
20289,5,SOY,Tofu,1 week,,REFRIGERATED,140
20289,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,115
20289,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,135
20289,8,FRUIT,Apples,1-2 days,,SHELF,120
20289,9,FRUIT,Bananas,Until ripe,,SHELF,105
20289,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,135
20289,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,125
20289,12,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED,120
20289,13,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,110
20289,14,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED,120
20289,15,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED,105
20289,16,FRUIT,"Papaya, mango",,Do not freeze,FROZEN,115
20289,17,SOY,Miso,3 months,,REFRIGERATED,140
20289,18,CONDIMENTS,"Horseradish, in jar",3-4 months,opened,REFRIGERATED,115
20289,19,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED,100
20289,20,DELI_ITEM,Olives,,Do not freeze,FROZEN,135
20289,21,FROZEN_ITEM,Guacamole,3-4 days,,THAWED,115
20289,22,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,140
20289,23,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN,135
20289,24,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN,110
20289,25,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,140
20289,26,BAKERY,"Cookies, bakery or homemade",2 months,,REFRIGERATED,125
20289,27,DIARY,Butter,1-3 months,,REFRIGERATED,115
20289,28,BAKERY,"Pies, pecan",1-2 months,,FROZEN,110
20289,29,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED,140
20289,30,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED,110
20289,31,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED,115
20289,32,FRUIT,Kiwi Fruit,3-4 days,,REFRIGERATED,115
20289,33,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED,135
20289,34,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",6-12 months,opened,REFRIGERATED,135
20289,35,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,100
20289,36,FROZEN_ITEM,Lobster tails,2 days,,THAWED,120
20289,37,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,100
20290,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,100
20290,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,100
20290,3,DIARY,Margarine,12 months,,FROZEN,100
20290,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,115
20290,5,SOY,Tofu,1 week,,REFRIGERATED,120
20290,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,130
20290,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,125
20290,8,FRUIT,Apples,1-2 days,,SHELF,135
20290,9,FRUIT,Bananas,Until ripe,,SHELF,100
20290,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,145
20290,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,110
20290,12,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED,120
20290,13,VEGETABLES,"Squash, summer",10-12 months,,FROZEN,110
20290,14,VEGETABLES,Cabbage,10-12 months,,FROZEN,140
20290,15,FRESH_MEAT,Cooked meats (after home cooking),3-4 days,,REFRIGERATED,115
20290,16,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED,110
20290,17,VEGETABLES,"Beans, green or wax",3-4 days,,REFRIGERATED,105
20290,18,DIARY,Butter,1-3 months,,REFRIGERATED,130
20290,19,DIARY,Pudding,2 days,opened,REFRIGERATED,125
20290,20,VEGETABLES,Beets,7-10 days,,REFRIGERATED,135
20290,21,FRESH_MEAT,Ground meat,1-2 days,,REFRIGERATED,105
20290,22,DIARY,"Aerosol can, nondairy topping",3 months,,REFRIGERATED,105
20290,23,FRUIT,Apricots,2-3 days,,REFRIGERATED,110
20290,24,VEGETABLES,Ginger Root,1 month,,FROZEN,145
20290,25,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",1-2 days,,REFRIGERATED,120
20290,26,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN,110
20290,27,SMOKEDFISH,Herring,2 months,,FROZEN,125
20290,28,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,110
20290,29,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",3 months,,FROZEN,120
20290,30,DIARY,"Parmesan, shredded",3-4 months,,FROZEN,130
20290,31,DELI_ITEM,Olives,,Do not freeze,FROZEN,115
20290,32,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED,120
20290,33,DIARY,Pudding,,Do not freeze,FROZEN,100
20290,34,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED,115
20290,35,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED,115
20290,36,SHELF_ITEM,"Coffee, instant, jars and tins",2 weeks,opened,REFRIGERATED,120
20290,37,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,125
20290,38,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,135
20290,39,SHELLFISH,Live lobsters,1-2 days,,REFRIGERATED,120
20291,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,88
20291,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,88
20291,3,DIARY,Margarine,12 months,,FROZEN,104
20291,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,112
20291,5,SOY,Tofu,1 week,,REFRIGERATED,84
20291,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,84
20291,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,108
20291,8,FRUIT,Apples,1-2 days,,SHELF,92
20291,9,FRUIT,Bananas,Until ripe,,SHELF,100
20291,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,100
20291,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,100
20291,12,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,80
20291,13,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED,80
20291,14,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN,84
20291,15,BAKERY,Muffins,1 week,,REFRIGERATED,116
20291,16,FRESH_POULTRY,"Chicken or turkey, parts",9 months,,FROZEN,104
20291,17,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN,112
20291,18,FROZEN_ITEM,Tempeh,1-2 weeks,,THAWED,116
20291,19,COOKIES,"Cookies, packaged",8-12 months,opened,FROZEN,104
20291,20,DELI_ITEM,Meats covered with gravy or broth,6 months,,FROZEN,88
20291,21,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,84
20291,22,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED,108
20291,23,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED,104
20291,24,BAKERY,"Pies, pumpkin",3-4 days,,REFRIGERATED,104
20291,25,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,96
20291,26,BAKERY,"Pies, cream",3-4 days,,REFRIGERATED,84
20291,27,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN,96
20291,28,FRUIT,"Berries, cherries",4 months,,FROZEN,116
20291,29,VEGETABLES,Leeks,10-12 months,,FROZEN,92
20291,30,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN,100
20292,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,88
20292,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,112
20292,3,DIARY,Margarine,12 months,,FROZEN,116
20292,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,108
20292,5,SOY,Tofu,1 week,,REFRIGERATED,116
20292,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,108
20292,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,112
20292,8,FRUIT,Apples,1-2 days,,SHELF,92
20292,9,FRUIT,Bananas,Until ripe,,SHELF,116
20292,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,88
20292,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,100
20292,12,FRUIT,"Berries, cherries",1-2 days,,REFRIGERATED,92
20292,13,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN,104
20292,14,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED,116
20292,15,BAKERY,"Croissants, butter",1 week,,REFRIGERATED,112
20292,16,VEGETABLES,Radishes,10-14 days,,REFRIGERATED,100
20292,17,VEGETABLES,"Squash, summer",10-12 months,,FROZEN,104
20292,18,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED,100
20292,19,SHELLFISH,"Shucked clams, mussels and oysters",1-2 days,,REFRIGERATED,112
20292,20,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED,92
20292,21,FISH,"Cooked fish, all",1-2 months,,FROZEN,104
20292,22,VEGETABLES,Mushrooms,10-12 months,,FROZEN,96
20292,23,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,96
20292,24,VEGETABLES,Corn on the cob,8 months,,FROZEN,80
20292,25,BAKERY,"Croissants, butter",2 months,,FROZEN,84
20292,26,SOY,"Soy or rice beverage, refrigerated",,Do not freeze,FROZEN,96
20292,27,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED,96
